content,asertividad,autoconciencia emocional,autoestima,desarrollar y estimular a los demás,empatía,autocontrol emocional,influencia,liderazgo,optimismo,relación social,colaboración y cooperación,comprensión organizativa,conciencia crítica,desarrollo de las relaciones,tolerancia a la frustración,comunicacion asertiva,manejo de conflictos,motivación de logro,percepción y comprensión emocional,violencia
"Sin justificar a Piñera , pero la mascarilla no sirve de mucho, al final uno respira anhídrido carbònico que se expele al botar el aire, es decir se respira veneno, el virus igual penetra , no es recomendable para personas con problemas cardiacos o respiratorios o ambas , la ùnica soluciòn que queda para esta lesera es la vacuna , pero no se si es recomendable cuando hay mucha gente contagiada",0.35,0,0,0.4,0.39,0.3,0.72,0,0.16,0.57,0.43,0.17,0.82,0.53,0.14,0.8,0.61,0.64,0.32,0.53
"La vacuna siempre es recomendable, mas si hay una peste globalizada...en algunos países será requisito para viajar, estar vacunado contra el virus chino, sino no dejarán salir y menos entrar.",0.13,0,0,0,0.23,0.17,0.21,0,0,0,0.16,0,0.19,0.21,0,0.46,0.18,0.25,0.18,0
"Ley para ricos, ley para pobres.",0,0.15,0,0.2,0.2,0,0.18,0.21,0,0.37,0.28,0,0.16,0.53,0,0.26,0,0.84,0.16,0.26
cuáles son esas leyes niño Arcis?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ACA HUBO UNA FISCALIZACION CIUDADANA , FALTO QUE LE APLICARAN LO QUE HICIERON EN PUENTE ALTO CON EL QUE INTENTO ROBAR UN CELULAR .",0,0,0,0.23,0.21,0,0.27,0,0,0.2,0,0.19,0,0.19,0,0,0,0,0,0.62
Preocupados del Presidente..... Este se va y desaparece. Preocupense de los que van a quedar.....Jackson y Boric y varios de derecha.,0.13,0,0.35,0.44,0.2,0.34,0,0,0,0.2,0.15,0,0.18,0,0.15,0,0.32,0,0.17,0
"Cómo dijo el sereno ""sumario es para los que son fiscalizados, y yo me pregunto que paso con el secretario del senado que por una foto donde lo pillaron sin mascarilla lo sunariaron igual",0,0,0,0,0,0,0,0,0,0,0.14,0,0,0.18,0,0.13,0.15,0.21,0.16,0
qué presidente?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Francisco Alvarez defendiendo a su ""patroncito"" ito, ito, ito, ito. Se ganará el Novel de los chupamedias.",0,0,0,0,0,0,0.22,0.26,0.2,0,0,0,0,0,0,0,0,0.27,0,0
"La autoridad sanitaria dijo que “el usocorrecto de lamascarilladebe ser siempre y en todo el país. Hay excepciones, al comer, al disfrutar del mar, pero ya sea alaire libreo en espacios cerrados, elusode lamascarillaes fundamental”, reiteró. 15 nov. 2020 Ministro de Salud",0.25,0,0.18,0.63,0,0.16,0.19,0.23,0.17,0.6,0.15,0.55,0.35,0.19,0.15,0.14,0.33,0,0.51,0
yo nose si lo hace a proposito.... que manera de mandarse embarradas...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"en espacios abiertos no hay sancion , ¿NO SABIA?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"La otra vez comprandole copete ala vieja en cuarentena sin mascarillas,ahora en la playa sin mascarillas,eso se le olvida,pero para triangular con habitat,evadir pago de contribuciones,crear empresas falsas,criar hijos delincuentes,pucha que tiene memoria. este w-on.",0,0.16,0.17,0,0,0,0.19,0,0,0,0.29,0,0,0.18,0.14,0.28,0,0.43,0.16,0.56
Su hat que tirarlo al Rincon de F & F sin AFP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ademas sacandose foto en la plaza de la dignidad,el fueralde su tio,y el pide que se respete las normas sanitarias,Plop.",0,0,0.18,0,0.22,0,0.19,0,0,0.2,0,0.18,0,0.19,0,0.14,0,0,0,0
"Siempre tenemos que asumir que son ""errores"", la máxima autoridad no puede andar pidiendo perdón, no es un infante, es bastante adulto, de la tercera edad.",0.23,0.15,0.17,0.2,0.2,0.3,0.36,0.21,0,0.19,0.14,0.17,0.33,0,0,0.13,0.15,0,0,0
"Ya que termine. Que pase luego y elijamos a otro. Tengo fe en que el próximo será algo mejor. Señor Piñera, usted le hace mal al país. Y pensar que vote por usted. Ya lárguese.",0,0,0,0.2,0.2,0.15,0.18,0,0.16,0.19,0.14,0,0,0.18,0.14,0,0.3,0.21,0.31,0
"Señor Presidente, usted no contribuye ni con pagarlas en Caburgua y tampoco contribuye con usar mascarilla en la playa. Ji Ji Ji",0,0,0,0,0,0,0.19,0,0,0,0.15,0,0,0,0,0.14,0,0.22,0,0
"Este no paga contribuciones, no se pone la mascarilla ,que wheon más nefasto tienen de presidente porque éste bruto no es el mío.",0,0,0,0,0,0,0.19,0,0,0,0.15,0,0,0,0,0.14,0,0.23,0,0
"Y cuando se pone la mascarilla, deja de tener esos atributos. Y la mala suerte suya, la Constitución dice que es el Pdte de todos los chilenos y la Presidencia no es a la carta. Hay otro que llevó al país al desastre y a la ruina por decir que él no era Pdte de todos los chilenos. Para bien o para mal, la gestión de un gobierno nos afecta a todos, sin excepciones.",0.12,0.31,0.17,0.2,0,0.16,0.19,0,0.33,0,0.29,0,0.17,0.55,0.14,0.27,0.16,0.66,0,0.27
"La autoridad sanitaria dijo que “el usocorrecto de lamascarilladebe ser siempre y en todo el país. Hay excepciones, al comer, al disfrutar del mar, pero ya sea alaire libreo en espacios cerrados, elusode lamascarillaes fundamental”, reiteró. 15 nov. 2020 Ministro de Salud",0.25,0,0.18,0.63,0,0.16,0.19,0.23,0.17,0.6,0.15,0.55,0.35,0.19,0.15,0.14,0.33,0,0.51,0
--------------------------------- ............................................ EL EGO DE ESTA MIER.DA DA PARA MUCHO MAS .............,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0.18,0,0.13,0,0.21,0,0
Dejen tranquilo al presidente caminar por la playa sin mascarilla en una de esa se pega el virus,0,0.16,0,0.21,0.2,0.16,0,0,0,0,0,0.17,0.17,0,0.14,0,0.16,0,0.16,0
Por qué no dicen que uno se puede disculpar y no te multan...,0,0,0,0,0.2,0,0,0,0,0.19,0.14,0,0.16,0.18,0,0.13,0,0,0.16,0
si te multan no pagas y listo,0,0,0,0,0,0,0.2,0,0,0,0.16,0,0,0,0,0.15,0,0.25,0,0
--------------------------------- ............................................ EL EGO DE ESTA MIER.DA DA PARA MUCHO MAS ............,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0.18,0,0.13,0,0.21,0,0
"Por que el Titular dice: ""Presidente sin mascarilla en la playa"" ... y ponen una foto donde sale CON mascarilla?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Porque son del retrazo.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Paren de gozar, se pudo la mascarilla, reconoció el error y ya está.- No como otros, que echan la bronca encima, uno en particular del PC.-",0,0,0,0,0,0,0.18,0,0,0,0.14,0,0,0.18,0,0.13,0,0.21,0,0
"te faltó Maduro idhiota , tienes pariente a un milico asesino?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34
entonces si yo hago lo mismo no hay drama? entonces la gente que no cumpla las medidas sanitarias que diga estar arrepentida y listo.,0,0,0.17,0.2,0.2,0,0,0.21,0,0.19,0.14,0.17,0,0.18,0,0,0.15,0.21,0,0
no es obligatorio usar mascarilla al aire libre,0.13,0,0,0,0,0,0.2,0,0,0.42,0.16,0,0.18,0.2,0.31,0.15,0.17,0.24,0,0
No cuerpo (fizcalizador) no delito.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32
Y TODOS LO VIMOS POR EL VAR .LA FALTA EXISTIO.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TODOS CARADURA, INCAPACES, CHANTAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Seremi de Valparaiso,vale lo.mismo que este gobierno.",0.14,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0.16,0,0,0,0
"si salgo sin mascarilla y luego digo estar arrepentido no hay sanción, está bueno para saberlo.",0,0,0.18,0,0.2,0,0,0,0,0.2,0.15,0,0,0.38,0,0.15,0.16,0.22,0,0
"La autoridad sanitaria dijo que “elusocorrecto de lamascarilladebe ser siempre y en todo el país. Hay excepciones, al comer, al disfrutar del mar, pero ya sea alaire libreo en espacios cerrados, elusode lamascarillaes fundamental”, reiteró. 15 nov. 2020 Ministro de Salud",0.25,0,0.18,0.63,0,0.16,0.19,0.23,0.17,0.6,0.15,0.55,0.35,0.19,0.15,0.14,0.33,0,0.51,0
Todos ala playa sin mascarilla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"y despues no olvides de postear fotitos de la UCI, bueno, q te las posteen...",0,0.17,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0
"Todos los santos días el gobierno nos hincha las huevas que usemos mascarilla , no crees tu que tienen que dar el ejemplo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Como vas a usar mascarilla en la playa. Es lo más absurdo que han implementado. La tontera no tiene límites.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hay gente que está de acuerdo con las ""medidas covid",0.13,0,0,0,0,0,0,0,0,0.21,0.16,0,0,0.19,0,0,0.17,0.24,0,0
"...tienes razón , al virus nunca le a gustado ir de paseo a la costa...!!",0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0,0,0,0
"Pide disculpas por no usar mascarilla, pero jamás pidió disculpas por los miles de lesionados en las manifestaciones sociales y denunciados en 4 informes internacionales de DDHH. Y que recién ahora reconoce su ministro de RREE Andrés Allamand....",0.12,0,0,0,0.39,0,0,0,0,0.37,0.28,0,0.49,0.35,0.14,0.39,0.3,0.21,0.47,0.26
Y POR LOS 21000 FALLECIDOS POR COVID-19 Y ESO QUE ESTABAN PREPARADOS DESDE ENERO .,0.12,0.16,0,0.21,0.21,0.16,0,0,0.17,0.2,0.15,0,0,0,0,0,0.16,0.23,0.17,0
Delirio por drogas o copete?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acusacion constituonal diran los ridiculos,0,0.17,0.18,0.23,0,0,0.21,0,0,0.21,0,0,0,0.19,0.15,0,0,0,0,0
COMO TU.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"que pague la multa de 50 palito$...evade, evade",0,0,0,0,0,0,0.2,0,0,0,0.15,0,0,0,0,0.15,0,0.22,0,0
"JajajajaY después nos quejamos que en Chile las instituciones no funcionan, es el caos, la anarquía y todas esas frases para el bronce .. Bueno , Pillerin el terrorista no. 1.",0.12,0,0,0.61,0.2,0,0.37,0.43,0,0.19,0.29,0.17,0.34,0.18,0,0.14,0,0.64,0.16,0.27
"NO ESTABA USANDO EL ""UTENSILIO"" PROTECTOR .",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEREMI de Valparaíso.....cumpla su deber aunque lo reten. La población seño agradecera,0,0,0,0.42,0,0,0.19,0.44,0,0.19,0.15,0.18,0,0.18,0,0,0.16,0.43,0,0.28
"La autoridad sanitaria dijo que “elusocorrecto de lamascarilladebe ser siempre y en todo el país. Hay excepciones, al comer, al disfrutar del mar, pero ya sea alaire libreo en espacios cerrados, elusode lamascarillaes fundamental”, reiteró. 15 nov. 2020 Ministro de Salud reafirma que uso de mascarillas y medidas ...",0.25,0,0.18,0.62,0,0.16,0.19,0.23,0.17,0.6,0.15,0.54,0.35,0.19,0.15,0.14,0.32,0,0.5,0
Piññera esra loco y elseremi cuida la pega lamiendole el anno al fresco y pillo y siplandole la corneta,0.23,0,0.17,0,0,0.15,0,0,0,0.19,0.14,0,0.16,0,0,0,0.15,0,0,0
"OSEA, SI RECONOCEMOS LOS """" ERRORES Y O DELITOS"""""" QUEDAMOS """"TODOS"""" LIBRES DE SER MULTADOS. Y, Ó PROCESADOS POR LA JUSTICIA. Puchas que estamos mal como SUCIEDAD. CONVERGUENZA Ó SINVERGÜENZAS.",0,0,0,0,0,0,0.26,0,0,0.2,0,0,0.37,0,0.15,0,0,0,0,1.84
JUGOSO...COMO DE COSTUMBRE. PATETICO.,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"La autoridad sanitaria dijo que “elusocorrecto de lamascarilladebe ser siempre y en todo el país. Hay excepciones, al comer, al disfrutar del mar, pero ya sea alaire libreo en espacios cerrados, elusode lamascarillaes fundamental”, reiteró. 15 nov. 2020 Ministro de Salud",0.25,0,0.18,0.63,0,0.16,0.19,0.23,0.17,0.6,0.15,0.55,0.35,0.19,0.15,0.14,0.33,0,0.51,0
"Este tipo tiene problemas mentales, ademas, que hace paseando en la playa con todos los problemas que tenemos?, esta claro que no hace su pega",0.13,0,0,0,0.2,0.17,0.39,0.45,0,0.2,0,0.18,0.71,0.19,0.15,0.15,0.64,0.22,0.33,0.88
"Como diría el otro, el jefe de la patrulla de arrugas lleno de sueños......",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"La ""igualdad ante la ley"" excluye a bufones y payasos, eso queda claro.",0.12,0,0,0,0,0,0.19,0.22,0,0,0,0.18,0.17,0.18,0,0.28,0,0,0.16,0
EL PAYASO PRINCIPAL...DANDO EL EJEMPLO....,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lo pen ca que este anda sólito porque la ceci ya no lo pesca ni en bajada... Ono?,0,0,0,0.2,0,0,0,0.21,0.16,0.19,0,0,0,0.18,0,0.13,0,0.21,0.16,0
Pensaran que soy partidario de Piñera,0.13,0,0,0.23,0,0,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0
"La autoridad sanitaria dijo que “elusocorrecto de lamascarilladebe ser siempre y en todo el país. Hay excepciones, al comer, al disfrutar del mar, pero ya sea alaire libreo en espacios cerrados, elusode lamascarillaes fundamental”, reiteró. 15 nov. 2020 Ministro de Salud",0.25,0,0.18,0.63,0,0.16,0.19,0.23,0.17,0.6,0.15,0.55,0.35,0.19,0.15,0.14,0.33,0,0.51,0
o sea retrasado mental hoy dia es una grosereia,0,0,0,0.22,0,0,0,0,0,0.2,0.15,0,0,0.19,0,0.15,0.16,0,0,0
"Que tremendo , que mal estamos con. Nuestros dirigentes y principios,es el primero que debería dar el ejemplo mal mal mal una vergüenza",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hay imágenes y una declaración del mismo infractor. Debiera ser suficiente para realizar un sumario de oficio. O él es diferente al resto de los chilenos? Por eso los políticos creen que pueden pasar por sobre todo y todos y no recibir una condena.,0.25,0.16,0.18,0,0.43,0.16,0.39,0.23,0.34,0.2,0.15,0,0.36,0.39,0.3,0.14,0.5,0.47,0.34,0.81
Igual que el payaso de presidente de EeUu siempre mandandose condoros.aunque este es un payaso mas chiquitito,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Orcolandia esta de fiesta, tiene motivo para un nuevo festival callejero para pedir la renuncia, pero no lograrán mas que unos cuantos semáforos destruidos y dos o tres farmacias saqueadas, que exitosos que son.",0.12,0.46,0.51,0.4,0,0.15,0.18,0.44,0.32,0.19,0.44,0,0.17,0.36,0.14,0.27,0.16,0.66,0.16,0.27
Cómo puede ser tan we.on ?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
".....SI SOMOS SERIOS...EL MINISTRO DE SALUD,DEBERIA ENVIAR A CUARENTENA AL ex-presidente...14 DIAS , PARA QUE APRENDA A RESPETAR LAS NORMAS SANITARIAS...",0.14,0,0.2,0.24,0.25,0,0.28,0,0,0.46,0.17,0.41,0,0.65,0,0.48,0.19,0.27,0.19,0
"...Se le olvido que tiene que ""Actuar"" con la...jajajajajajajajaja...Pura actuación para ""Ciego"" ver...Xamá.",0,0.16,0.17,0,0.2,0,0,0,0.16,0,0.15,0,0,0.37,0.14,0.14,0,0.21,0.32,0
"Andaba solo ,la Primera Dama(juana) estaba rajuela.",0,0,0.21,0.24,0.25,0,0.22,0.27,0.2,0,0,0,0,0,0,0,0,0,0,0
"Sos grande piñera !.. al resto de Latinoamérica nos hubiese encantado haber tenido los presidentes, la economía y el desarrollo que ha tenido Chile.",0,0,0,0,0.26,0,0.45,0,0.2,0,0,0,0.21,0,0.17,0,0,0,0,0
"hasta que llegue el socialismo, gente que NO TIENE IDEA de gestion, solo cuando gestiona la corrupcion, ahi hay varios proceres que ahora le echan la culpa a piñera por todo y ellos se hicieron ricos",0.12,0,0.18,0.41,0.21,0,0.38,0.45,0.17,0.2,0,0,0,0.19,0,0.14,0.16,0.23,0.17,0.27
Grande para robar si. Y triangular ...,0,0,0,0.26,0.27,0,0.48,0,0,0.25,0.19,0.23,0,0.47,0,0.17,0,0.3,0,0.3
"Todos sabemos que piñera se supera día a día, pero Nadie se pregunta que cualquier persona te saca una foto y la sube a las redes sociales, eso no es delito podría ser cualquiera de nosotros y algún chostosito que te ubica te puede fotografiar y subir la foto a las redes sociales.... Cuando se legisla para parar esto....",0,0,0,0,0,0,0,0,0,0,0.31,0,0,0.38,0,0.43,0,0.46,0,0.27
"JAJAJAJ EL ACUSADO NO SE PERCATO QUE PODIA TENER UN ENCUENTRO CON UNA SIERRA, UNA MERLUSA O HUBIERA SIDO RODEADO DE MACHAS EN LA ARENA PODRIA HABER CONTRAIDO EL VIRUSSS EL HOMBRE AL AIRE LIBRE AHI JJA.",0.12,0,0,0.21,0,0,0.24,0,0,0.38,0,0,0.17,0,0.14,0.14,0.31,0,0,0.55
los comunistas se los llevaron todos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Payasín es payasín, pero es el presidente elegido por el pueblo ,en democracia, por 4 años, así que hay que esperar que cumpla su período y nunca más.No ha ejercido y traicionó a los que votaron por él, por ejemplo yo; pero en ningún caso es para destituirlo( primero hay que pensar en Chile) como piden algunos desquiciados, peor aún, para que asuma esa izquierdista hedionda de la presidente del Senado.",0.13,0,0.36,0.21,0,0,0,0.23,0,0.21,0.46,0.19,0,0.39,0,0.43,0,0.71,0,0.54
Ojo presidente que los espias de izquierda no lo vayan a pillar cuando vaya al baño.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LLEGO EL APOCALIPSIS ..... EL PRESIDENTE ANDABA SIN MASCARILLA JJAJAJAJAJAAJJAJAJA ................................... HAY CADA W E O N EN ESTE PAIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
El qué explica se complica..Don Cobarde...,0,0,0.19,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0.17,0,0,0
Pasenle una multa a este presidente.... presidente al peo. Espero no verte más. Voté por el y fui un estafado más. Ándate luego porfavor... eres lo peor que he visto en mi vida.,0.13,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56
"Y QUE ERA LA BACHELET ? FREI ? CON SUS EMPRESAS Y CORRUPCIONES ? JAJAJAJA, ERES TAN IGNORANTE E INGENUO QUE CREE QUE SOLO ES PIÑERA",0,0,0.18,0.22,0.2,0,0.26,0.23,0.16,0.2,0,0,0,0.19,0,0,0,0,0,0
"La autoridad sanitaria dijo que “el usocorrecto de lamascarilladebe ser siempre y en todo el país. Hay excepciones, al comer, al disfrutar del mar, pero ya sea alaire libreo en espacios cerrados, elusode lamascarillaes fundamental”, reiteró. 15 nov. 2020 Ministro de Salud",0.25,0,0.18,0.63,0,0.16,0.19,0.23,0.17,0.6,0.15,0.55,0.35,0.19,0.15,0.14,0.33,0,0.51,0
"DIFICIL QUE SEAS ESTAFADO SI NO HAS COMPRADO NADA, A W EO NAO",0,0,0,0.2,0.2,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0.16,0.52
Luchin sin argumentos y entonces insulta ... luchin debes ser un don nadie ...,0,0,0.19,0,0,0.17,0.21,0,0,0.22,0,0,0,0,0,0,0,0,0,0.28
Y POR ESTE SEÑOR IRRESPONSABLE VOTAMOS EL 55%,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0.15,0,0,0
al parecer no habia nada mejorcito...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
el Presi es el Presi...a quien no le ha padaso.....cual es la idea de la noticia?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Y a los que viajaron en helicóptero a ese mismo lugar? Doble standard asqueroso. Voté por este enano maldito como última opción, pero resultó ser igual o peor que Guillier. Corten la tontera.",0,0,0.37,0,0,0,0.21,0,0,0,0,0,0,0,0.15,0,0,0,0,1.3
PRIMERO DIJERON QUE TENIAN QUE PAGAR UNA MULTA DE 15 MILLONES DE PESOS Y FINALMENTE TERMINARON PAGANDO MENOS DE 350 MIL CADA UNO.,0,0,0,0,0,0,0.5,0,0,0,0.3,0,0,0,0,0.29,0,0.43,0,0
Mi punto era otro.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Es un chiste; un cuento chino lo de las mascarillas, distanciamiento social, etc. Es lo que pude observar en mi último viaje a Chile y en Santiago ninguna de estos protocolos se dan ni respetan en las calles, filas para Bancos, Metro, etc.Así es que veo que se están ahogando en un vaso de agua y aprovechando la situación para insultar al Jefe de Estado, que aunque no haya hecho bien las cosas, es el Presidente de Chile.",0,0,0.34,0,0.2,0.16,0.56,0,0,0.58,0.29,0.17,0,0.54,0,0.41,0,0.43,0,0.55
"DEFENDIENDO A LA MONARQUIA .""EL JEFE DESTADO "" DEBE ESTAR A LA ALTURA DE SU INVESTIDURA Y COMPORTARSE COMO TAL PARA GANARSE EL RESPETO DE SUS ""SUBDITOS"" . NO DEFIENDA CABALLOS COJOS Y TERCOS",0,0,0.19,0,0.22,0,0.52,0.24,0.18,0.21,0.16,0.19,0,0.4,0.15,0.29,0,0.49,0,0.55
Anda a La Moneda tu mismo y sácalo de ahí para que veas cómo te va.,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0.18,0,0.13,0,0.21,0,0
"¿¿En mi último viaje a Chile, desde Paiguano o eres Marco Polo???",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TAL VEZ LO LLEVO PIÑERA EN SU VIAJE A CHINA , PARA QUE LE LUSTRARA LOS ZAPATOS Y AHORA LE ESTA DEVOLVIENDO LA MANO.",0,0,0,0,0,0,0,0,0,0,0.14,0,0,0.18,0,0.13,0,0.21,0,0
"Ni viejo, desde Estados Unidos de Norteamerica.",0.13,0,0,0.22,0,0.17,0.2,0,0.16,0.2,0.15,0,0,0.19,0,0.15,0,0,0,0
"No viejo, desde Estados Unidos de Norteamérica.",0.13,0,0,0.22,0,0.17,0.2,0,0.16,0.2,0.15,0,0,0.19,0,0.15,0,0,0,0
"La medida gue.o.na del ministerio de salud. PROHIBIR RESPIRAR OXIGENO. ¿Por qué no se van a la chu.cha?' Entiendan que las mascarillas no son para el aire libre. ¿Acaso no usan el cerebro?, ¿Quieren enfermar a la gente respirando la misma porquería que botas?. solamente se usa para espacios cerrados.",0.23,0,0.68,0.6,0.4,0,0.55,0.22,0.16,0.38,0.72,0.17,0.17,0.54,0.42,0.53,0.46,0.43,0.32,0.26
Ojalá le de covid y se lo lleve el señor!! Sería lo mejor que podría pasar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0.19,0.27,0.2,0
VA A CONTAGIAR A SUS HERMANOS GUSANOS CON COVID -19 .,0,0,0,0.2,0,0,0.23,0,0,0.19,0,0,0,0,0,0,0,0,0,0
"Y TU HERMANA COÑO, ES COMO TONTA PA¨ EL GUZANO.-",0,0,0.22,0,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0.89
A TI TE LLEVO EL DIABLO POR SER COBARDE Y SUICIDARTE.-,0,0,0.17,0,0,0,0.23,0,0,0,0,0,0,0,0,0,0.15,0,0,0
YA VAN TRES GUSANOS DEFIENDO AL GUSANO MAYOR.,0,0,0.17,0,0,0,0,0,0,0,0.14,0.17,0,0,0,0,0,0.21,0,0
Una vergüenza de presidente cuando llegué al 1% lo donamos a la iglesia y no lo vemos nunca más igual hay una querella en contra de él en la que tendrá que responder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A pagar multa pues, perrito..",0,0,0,0,0,0,0.21,0,0,0,0.16,0,0,0,0,0.16,0,0.22,0,0
Creo que iba a la playa a tomarse el vinito que había comprado la otra vez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
¿Estaría invitada la Jaqui van R.??,0,0,0.19,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0
"Se equivoca el seremi,el presidente no cometió un error,sino que un DELITO en contra de la salud pública.No confunda a la población con una mentira,para defender a su jefe.",0.26,0,0,0.22,0.22,0.17,0.6,0.24,0,0.42,0.16,0.19,0.18,0.4,0,0.29,0.34,0.48,0.35,0.55
"Ttanquilos, que ande sin mascarilla, que se meta mar adentro y si se pierde bueno. En la derecha no lo extrañaremos para nada, la izquierda lo echará de menos.",0,0,0,0.22,0,0.16,0,0,0,0,0.16,0,0.18,0.2,0,0.14,0,0.24,0.17,0
NO EXTRAÑAMOS A WONES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Y ahora con que cara va a criticar a otros? Va a usar la palabra irresponsable?,0.13,0,0,0,0,0,0.2,0,0,0,0.3,0,0.18,0,0,0.15,0.16,0,0,0
Ud jamás se olvida de algo?,0,0.18,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0
"La autoridad sanitaria dijo que “elusocorrecto de lamascarilladebe ser siempre y en todo el país. Hay excepciones, al comer, al disfrutar del mar, pero ya sea alaire libreo en espacios cerrados, elusode lamascarillaes fundamental”, reiteró. 15 nov. 2020 Ministro de Salud",0.25,0,0.18,0.63,0,0.16,0.19,0.23,0.17,0.6,0.15,0.55,0.35,0.19,0.15,0.14,0.33,0,0.51,0
¿Y quién lo fiscaliza a Ud cuando hace de gil?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nada con quiltros intrusos e ignorantes.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nada con quiltros chicos e ignorantes.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No hay caso ... el tipo es tontito....,0,0,0,0,0.2,0.15,0.18,0.21,0,0.19,0,0.17,0.16,0,0.14,0,0.15,0.21,0.16,0.26
"BO MISMO, LLEVAI COMO 20 MENSAJES POR UNA MASCARILLA, HAY CADA W E O N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luchin trabaja asalariado del gobierno....,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Esto se llama democracia Luchin... ya vaya a dormir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luchin insulta por que no tiene argumentos.... luchin vuelva al colegio,0,0,0.17,0,0,0.15,0.18,0,0,0.19,0,0,0,0,0,0,0,0,0,0.26
"La autoridad sanitaria dijo que “elusocorrecto de lamascarilladebe ser siempre y en todo el país. Hay excepciones, al comer, al disfrutar del mar, pero ya sea alaire libreo en espacios cerrados, elusode lamascarillaes fundamental”, reiteró. 15 nov. 2020 Ministro de Salud",0.25,0,0.18,0.63,0,0.16,0.19,0.23,0.17,0.6,0.15,0.55,0.35,0.19,0.15,0.14,0.33,0,0.51,0
Yo quiero ser como él,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
